0.45918367346938777	352.1
0.9183673469387755	352.1
1.3775510204081634	352.1
1.836734693877551	352.1
2.295918367346939	352.1
2.7551020408163267	352.1
3.214285714285715	352.1
3.673469387755102	352.1
4.13265306122449	352.1
4.591836734693878	352.1
5.051020408163266	352.1
5.510204081632653	352.1
5.969387755102041	352.1
6.42857142857143	349.1
6.887755102040816	347.6
7.346938775510204	346.2
7.806122448979593	344.2
8.26530612244898	343.7
8.724489795918368	342.9
9.183673469387756	341.7
9.642857142857142	340.1
10.102040816326532	339.2
10.56122448979592	338.3
11.020408163265307	337.5
11.479591836734693	337.5
11.938775510204081	337.6
12.397959183673471	340.3
12.85714285714286	341.2
13.316326530612246	342.4
13.775510204081632	344.4
14.23469387755102	346.6
14.693877551020408	348.7
15.153061224489797	351.2
15.612244897959187	356.2
16.071428571428573	362.1
16.53061224489796	368
16.989795918367346	375.3
17.448979591836736	389
17.908163265306126	395.8
18.367346938775512	402.3
18.826530612244902	409.4
19.285714285714285	416.7
19.744897959183675	423.9
20.204081632653065	431.5
20.663265306122447	439.1
