0.1 474.83293244820135 -17738160.502703667
0.2 475.6417688540363 -17763194.94178703
0.30000000000000004 476.3681176647469 -17785665.988145944
0.4 478.3451469009334 -17846780.036154184
0.5 480.22242513634546 -17904744.03219804
0.6000000000000001 480.6787084356244 -17918822.748520672
0.7000000000000001 482.8011703200432 -17984261.678436913
0.8 487.81142642650724 -18138410.487765834
0.9 489.43102340213676 -18188142.772761583
1 494.2600280705744 -18336144.7311276
1.1 495.70776856569836 -18380434.46207494
1.2000000000000002 501.7556330761234 -18565049.43083139
1.3 507.4648612004758 -18738734.844465885
1.4000000000000001 507.2184827866916 -18731251.35239396
1.5 512.6425691331875 -18895757.723305274
1.6 516.7718398835809 -19020651.923097998
1.7000000000000002 519.8688390519458 -19114131.40586654
1.8 522.3327985765341 -19188386.041847117
1.9000000000000001 524.6276870117374 -19257452.46387597
2 527.2046533441295 -19334901.725751184
2.1 522.8893129187451 -19205142.993905425
2.2 528.3270943146434 -19368600.94384577
2.3000000000000003 534.6110993881955 -19556875.275114685
2.4000000000000004 541.8669293216889 -19773447.059168138
2.5 550.133134668146 -20019119.371405996
2.6 559.3876185535995 -20292845.59875503
2.7 569.5706948362761 -20592452.883653447
2.8000000000000003 580.6026073171744 -20915191.63048095
2.9000000000000004 592.3958373489774 -21258119.945389107
3 604.8630600028249 -21618349.75100334
