0.1 479.85167452598927 -17893301.634674855
0.2 480.41620562209187 -17910723.635523237
0.30000000000000004 481.35223316382115 -17939597.52662697
0.4 482.65286217447766 -17979691.773389403
0.5 484.3089386910387 -18030698.65872115
0.6000000000000001 486.30788923436256 -18092199.542368256
0.7000000000000001 488.65009792389003 -18164169.135539033
0.8 491.2880603990037 -18245107.821570035
0.9 494.14075060600345 -18332494.08773906
1 497.37627517198723 -18431431.575711187
1.1 501.2440490376269 -18549458.08657655
1.2000000000000002 505.6951585954201 -18684958.356992226
1.3 510.3408846161684 -18826012.764311273
1.4000000000000001 514.6824422147687 -18957492.642005365
1.5 518.3445190601033 -19068142.058495477
1.6 521.1928797921605 -19154045.98426986
1.7000000000000002 523.342103439612 -19218772.87543712
1.8 525.0940649920168 -19271477.527437937
1.9000000000000001 526.8471270824066 -19324163.19149156
2 529.007160516187 -19389008.33713815
2.1 531.9209270445671 -19476356.413245343
2.2 535.8398627377849 -19593612.865952387
2.3000000000000003 540.912315159937 -19745003.577849723
2.4000000000000004 547.1949543812663 -19931924.49157945
2.5 554.67355274726 -20153587.174124476
2.6 563.2858422453097 -20407734.183579095
2.7 572.941190024286 -20691258.641393214
2.8000000000000003 583.5362282232045 -21000696.26111208
2.9000000000000004 594.9650940896328 -21332548.124449953
3 607.1262506660942 -21683493.01362067
3.1 619.9261696678374 -22050499.7472795
3.2 633.2810382848872 -22430876.130835075
3.3000000000000003 647.1171517027385 -22822276.130365796
3.4000000000000004 661.3705597297604 -23222683.551828068
3.5 675.9862658202595 -23630382.144323427
3.6 690.9173511659728 -24043923.541437622
3.7 706.1239207134381 -24462090.70673785
3.8000000000000003 721.5721440063128 -24883864.828325924
3.9000000000000004 737.2334814375895 -25308398.160748843
4 753.0838100753009 -25734985.010859236
4.1000000000000005 769.1027935346715 -26163040.241940703
4.2 785.2732969368532 -26592079.741419513
4.3 801.5808868272403 -27021703.853150584
4.4 818.0134106163863 -27451583.52162027
4.5 834.5606408365169 -27881448.657747384
