0.1 384.14737804645347 -14850124.828832759
0.2 384.8736931090571 -14873932.864808809
0.30000000000000004 386.0601424302673 -14912798.837238522
0.4 387.70671010432767 -14966686.404632868
0.5 389.7298240947182 -15032816.273353854
0.6000000000000001 392.3785763571045 -15119262.026823815
0.7000000000000001 394.5786876881974 -15190950.364880688
0.8 399.6230826961043 -15354924.034810182
0.9 402.45033235809785 -15446589.365019832
1 402.0951044215551 -15435081.46199271
1.1 405.0810943178863 -15531731.933525888
1.2000000000000002 414.02109025427796 -15819981.577628475
1.3 425.77472939568696 -16196434.438695055
1.4000000000000001 436.6129931911361 -16541086.517595062
1.5 444.32718224671464 -16784970.860530652
1.6 447.4813945802527 -16884355.009121947
1.7000000000000002 445.80888895118755 -16831681.22935103
1.8 440.16248668061075 -16653449.584725969
1.9000000000000001 432.50911452913215 -16410861.895125577
2 425.41715066576216 -16185023.294497095
2.1 421.0148019644716 -16044321.398970824
2.2 420.7866036959651 -16037017.259795861
2.3000000000000003 424.68260367086754 -16161574.10646897
2.4000000000000004 432.1528687979365 -16399541.618180573
2.5 442.41270356779023 -16724553.847442158
2.6 454.71601726127415 -17111577.048713006
2.7 468.4604248609426 -17540498.981024936
2.8000000000000003 483.19826310957836 -17996495.553655647
2.9000000000000004 498.61136628070307 -18469149.653115857
3 514.4791549205383 -18951343.56158775
3.1 530.6506941727248 -19438295.2669843
3.2 547.0235554343268 -19926833.62399598
3.3000000000000003 563.5286283848764 -20414881.567845214
3.4000000000000004 580.1195833116841 -20901100.4388887
3.5 596.76565033716 -21384648.445892427
3.6 613.4467004078674 -21865017.714919295
3.7 630.1498942937809 -22341924.45130331
3.8000000000000003 646.8673979292219 -22815234.89980418
3.9000000000000004 663.5948090147416 -23284915.02596715
4 680.3300888216585 -23750996.78248286
