304.2	0
304.1	0.3
304	0.6
303.8	0.9
303.6	1.2
303.4	1.5
303.1	1.8
302.5	2.1
301.9	2.4
301.5	2.7
301.1	3
300.6	3.3
300.4	3.6
300.2	3.9
300.1	4.2
