0.1 315.1408359570298
0.2 315.4987646831596
0.30000000000000004 316.0926345634934
0.4 316.9186585642069
0.5 317.971817035911
0.6000000000000001 319.24508665327124
0.7000000000000001 320.7398573770204
0.8 322.42703859382055
0.9 324.2558875972549
1 326.3355702317333
1.1 328.82909483888074
1.2000000000000002 331.70861852933956
1.3 334.7252232546274
1.4000000000000001 337.55450209046313
1.5 339.94852892885336
1.6 341.8153237515312
1.7000000000000002 343.2266203856298
1.8 344.3787665248411
1.9000000000000001 345.5331678395814
2 346.95765659196104
2.1 348.88285179367153
2.2 351.47871576028257
2.3000000000000003 354.84964589545683
2.4000000000000004 359.0417379106626
2.5 364.05579166702813
2.6 369.86148007947685
2.7 376.40945153962105
2.8000000000000003 383.64097107199024
2.9000000000000004 391.49425098679365
3 399.9087718079613
3.1 408.8277119594512
3.2 418.1991936332302
3.3000000000000003 427.9767250080826
3.4000000000000004 438.1191749850125
3.5 448.5904481666236
3.6 459.35909880945076
3.7 470.397795556363
3.8000000000000003 481.6828247388838
3.9000000000000004 493.19369887111105
4 504.91266285766864
4.1000000000000005 516.8243517310297
4.2 528.9154587904721
4.3 541.1744465118079
4.4 553.5912996875275
4.5 566.157312937338
