0.45918367346938777	314.994692447476
0.9183673469387755	314.917646874621
1.3775510204081634	314.797465637956
1.836734693877551	314.64488913833617
2.295918367346939	314.4723494548108
2.7551020408163267	314.2921728001452
3.214285714285715	314.1199762819043
3.673469387755102	313.9583387001323
4.13265306122449	313.79463701814745
4.591836734693878	313.68287162202614
5.051020408163266	313.7086141272233
5.510204081632653	313.8789133532195
5.969387755102041	314.0990888907329
6.42857142857143	314.2322444686023
6.887755102040816	314.1664111478162
7.346938775510204	313.8514961973604
7.806122448979593	313.3065910741204
8.26530612244898	312.60781970667784
8.724489795918368	311.86616485000377
9.183673469387756	311.20251139951205
9.642857142857142	310.7259204159491
10.102040816326532	310.5190092619072
10.56122448979592	310.6320977534942
11.020408163265307	311.0843911581813
11.479591836734693	311.86954495432815
11.938775510204081	312.9631921893032
12.397959183673471	314.32990227175316
12.85714285714286	315.92924825384205
13.316326530612246	317.71971181405394
13.775510204081632	319.6614925587788
14.23469387755102	321.71799508084536
14.693877551020408	323.85652190692963
15.153061224489797	326.04841046017486
15.612244897959187	328.2688651588858
16.071428571428573	330.49658816740674
16.53061224489796	332.71342440435444
16.989795918367346	334.90388195893513
17.448979591836736	337.05471874601733
17.908163265306126	339.15465744734973
18.367346938775512	341.1939797881663
18.826530612244902	343.1642871441765
19.285714285714285	345.05826183033986
19.744897959183675	346.8694649080277
20.204081632653065	348.59216960443814
20.663265306122447	350.22122157192507
